,composer_id,dob,first_name,last_name
813,926,NaN,Johann,Angermeyer
814,927,1788,Johann,Angerstein
815,928,1731,Gaspero,Angiolini
816,929,1788,Johann,Angiolini
817,930,NaN,,Angledi
818,931,1731,Rafael,Angles
819,932,1610,Domenico,Anglesi
820,933,1760,Carlo,Angrisani
821,934,1717,Michael,Angstenberger
822,935,1954,Eduardo,Angulo
823,936,1932,Héctor,Angulo
824,937,1543,John,Angus
825,938,1919,István,Anhalt
826,939,1500,Paolo,Animuccia
827,940,1500,Giovanni,Animuccia
828,941,1638,Dionisio,Anjos
829,942,NaN,Simao,Gouvea
830,943,1941,Paul,Anka
831,944,1958,Lotte,Anker
832,945,1901,Egon,Ankerstjerne
833,946,1969,Gert,Anklam
834,947,NaN,,Anmer
835,948,NaN,Francesco,Anna
836,949,1739,,Saxe-Weimar
837,950,1951,Arho,Anneli
838,951,NaN,Vincenzo,Annibale
839,952,1526,Gabriel,Annunciacao
840,953,NaN,d',Anoix
841,954,NaN,,Anonymous
842,955,NaN,,Anonymous
843,956,NaN,Giuseppe,Anora
844,957,1888,Birgit,Anrep-Nordin
845,958,1785,Francesco,Ansaldi
846,959,NaN,Jacinto,Ansalone
847,960,NaN,Giovanni,Ansani
848,961,NaN,,Ansanus
849,962,1772,Joseph,Anschuez
850,963,1772,Joseph,Anschuez
851,964,1781,Ernst,Anschutz
852,965,1772,Joseph,Anschuez
853,966,NaN,Karl,Anschutz
854,967,1970,Nicholas,Ansdell-Evans
855,968,1874,John,Ansell
856,969,1876,Giuseppe,Anselmi
857,970,NaN,Secondini,Anselmi
858,971,1883,Ernest,Ansermet
859,972,NaN,Jean,Ansiaux
860,973,1959,Caroline,Ansink
861,974,1894,Hugo,Anson
862,975,1862,Conrad,Ansorge
863,976,1750,Elizabethh,Anspach
864,977,1885,Deszo,Antalffy-Zsiross
865,978,1549,Costanzo,Antegnati
866,979,NaN,Onofrio,Antenoreo
867,980,1740,John,Antes
868,981,NaN,,Antheaume
869,982,1900,George,Antheil
870,983,1836,Eugène,Anthiome
871,984,NaN,,Caserta
872,985,NaN,,Anthonius
873,986,1973,Luke,Anthony
874,987,NaN,Cristofferus,C.
875,988,1480,Andrea,Antico
876,989,1480,Andrea,Antico
877,990,1480,Andrea,Antico
878,991,1904,John,Antill
879,992,NaN,Adam,Antiquis
880,993,NaN,Giovanni,Antiquis
881,994,1480,Andrea,Antico
882,995,NaN,Ferdinand,Antoine
883,996,1892,Georges,Antoine
884,997,NaN,Raffaele,Antolisei
885,998,1754,Ondrej,Anton
886,999,1755,,Saxe
887,1000,NaN,,Michelena
888,1001,NaN,Biagio,Antonacci
889,1002,NaN,,Antonacci
890,1003,NaN,Abundio,Antonelli
891,1004,1801,Antonio,Antoni
892,1005,NaN,,Antonietti
893,1006,1850,Tito,Antonini
894,1007,1990,Marco,Antonini
895,1008,NaN,,Cruz
896,1009,1692,Giorgio,Antoniotto
897,1010,1935,Theodore,Antoniou
898,1011,NaN,Romanus,Antonius
899,1012,NaN,,Civitate
900,1013,1771,Ferdinand,Antonolini
901,1014,NaN,Jan,Antos
902,1015,1955,Steve,Antosca
903,1016,1942,Jorge,Antunes
904,1017,1973,Luís,Pena
905,1018,NaN,Adriano,Anvilla
906,1019,1606,Giacinto,Anzalone
907,1020,1607,Francesco,Anzalone
908,1021,NaN,Andrea,Anzalone
909,1022,1906,Giovanni,Anzi
910,1023,1819,Francesco,Anzoletti
911,1024,1866,Marco,Anzoletti
912,1025,1968,Pwyll,Siôn
913,1026,1829,Thomas,Thomas
914,1027,1754,David,Apell
915,1028,1951,Dace,Aperans
916,1029,1945,"Georges,",Aperghis
917,1030,1916,Denis,Apivor
918,1031,1822,Giuseppe,Apolloni
919,1032,1704,Salvatore,Apolloni
920,1033,1650,Giovanni,Apolloni
921,1034,1945,"Nicolay,",Apollyon
922,1035,1938,Rafael,Aponte-Ledée
923,1036,1901,Hans,Apostel
924,1037,1900,Jean,Apotheloz
925,1038,NaN,,Appel
926,1039,1884,Christina,Appeldoorn
927,1040,1488,Benedictus,Appenzeller
928,1041,1807,Adelaïde,Appignani
929,1042,1807,"Ursula,",Asperi
930,1043,1918,Louis,Applebaum
931,1044,1937,Edward,Applebaum
932,1045,1967,Mark,Applebaum
933,1046,NaN,Thomas,Appleby
934,1047,NaN,Patrick,Appleford
935,1048,1939,Jon,Appleton
936,1049,1704,Salvatore,Apolloni
937,1050,NaN,Gioseffo,Appolloni
938,1051,1704,Salvatore,Apolloni
939,1052,NaN,1926,Aprikian
940,1053,1732,Giuseppe,Aprile
941,1054,1829,Thomas,Thomas
942,1055,NaN,Adam,Aquanus
943,1056,1466,Serafino,Ciminelli
944,1057,1968,Emre,Araci
945,1058,NaN,Esteban,Araciel
946,1059,1954,Alfredo,Aracil
947,1060,NaN,José,Aragal
948,1061,1710,Juan,Aragues
949,1062,1709,Francesco,Araja
950,1063,1901,Andrés,Aráiz
951,1064,1709,Francesco,Araja
952,1065,1873,Dimitri,Arakichvili
953,1066,1902,Jésus,Arambarri
954,1067,1740,Pedro,Vides
955,1068,NaN,Juan,Aranes
956,1069,1923,Georg,Arányi-Aschner
957,1070,1905,Boris,Arapov
958,1071,1978,Stefan,Arason
959,1072,NaN,Pedro,Araujo
960,1073,1825,Jean-Baptiste,Arban
961,1074,1911,Youri,Arbatski
962,1075,1519,Thoinot,Arbeau
963,1076,NaN,Florian,Arbenz
964,1077,NaN,Francesco,Arbesser
965,1078,1962,Guido,Arbonelli
966,1079,1863,Enrique,Arbos
967,1080,1953,Paolo,Arcà
968,1081,1505,"Jacques,",Arcadelt
969,1082,NaN,,Arcadet
970,1083,1832,Julian,Arcas
971,1084,1505,"Jacques,",Arcadelt
972,1085,1846,Alexandre,Archangelski
973,1086,1964,Paul,Archbold
974,1087,1788,Rudolph,Österreich
975,1088,1838,Frederick,Archer
976,1089,1913,Violet,Archer
977,1090,1952,Malcolm,Archer
978,1091,1550,Antonio,Archilei
979,1092,1705,Louis,Archimbaud
980,1093,1620,Domenico,Arcucci
981,1094,1954,Serge,Arcuri
982,1095,1638,Pedro,Ardanaz
983,1096,NaN,Franklin,Ardelle
984,1097,1580,Giulio,Ardemanio
985,1098,1550,Carlo,Ardesi
986,1099,1643,Melchior,Ardespin
987,1100,1911,José,Ardévol
988,1101,1822,Luigi,Arditi
989,1102,1964,David,Arditti
990,1103,1919,Bülent,Arel
991,1104,1713,Giuseppe,Arena
992,1105,NaN,Adolphe,Arensen
993,1106,1861,Anton,Arensky
994,1107,NaN,A.,Arenson
995,1108,1762,Manuel,Arenzana
996,1109,NaN,Floriano,Aresti
997,1110,1508,Paolo,Aretino
998,1111,1909,Isabel,Aretz
999,1112,1909,Isabel,Aretz
1000,1141,1964,Mark,Argent
1001,1142,1927,Dominick,Argento
1002,1143,NaN,Ruggiero,Argilliano
1003,1144,NaN,Costantino,Argine
1004,1145,1947,Niel,Jr.
1005,1146,1957,Richard,Argosh
1006,1147,1951,Anneli,Arho
1007,1148,1940,Luis,Arias
1008,1149,1842,Nicola,Arienzo
1009,1150,1668,Giovanni,Ariosti
1010,1151,1666,Attilio,Ariosti
1011,1152,1926,Rodolfo,Arizaga
1012,1153,1691,Fermin,Arizmendi
1013,1154,1595,Miguel,Arizo
1014,1155,1856,Cecilia,Arizti
1015,1156,1505,"Jacques,",Arcadelt
1016,1157,1958,Mikhaïl,Arkadiev
1017,1158,1852,Mikola,Arkas
1018,1159,1863,Marian,Arkwright
1019,1160,1920,Walter,Arlen
1020,1161,1905,Harold,Arlen
1021,1162,1905,Albert,Arlen
1022,1163,1904,"Paul,",Arma
1023,1164,1952,Mark,Armanini
1024,1165,1931,René,Armbruster
1025,1166,NaN,,Armengo
1026,1167,1939,Elinor,Armer
1027,1168,1836,Philip,Armes
1028,1169,1956,Carl,Armfelt
1029,1170,1820,Jules,Armingaud
1030,1171,1898,"Noel,",Gay
1031,1172,1670,Andreas,Armsdorff
1032,1173,1860,Ivan,Armsgeimer
1033,1174,1961,Philip,Armstrong
1034,1175,1958,Craig,Armstrong
1035,1176,1898,Thomas,Armstrong
1036,1177,NaN,Iain,Armstrong
1037,1178,1927,Robert,Armstrong
1038,1179,1957,Gheorghi,Arnaoudov
1039,1180,1930,Ronald,Arnatt
1040,1181,NaN,Pascal,Arnaud
1041,1182,1904,Leo,Arnaud
1042,1183,1721,François,Arnaud
1043,1184,1763,Pierre,Arnaud
1044,1185,1150,,Daniel
1045,1186,NaN,,Mareuil
1046,1187,1889,Félix,Arndt
1047,1188,1740,Michael,Arne
1048,1189,1710,Thomas,Arne
1049,1190,1973,Jörn,Arnecke
1050,1191,NaN,,Arnedo
1051,1192,1917,Richard,Arnell
1052,1193,1950,Richard,Arnest
1053,1194,1915,"Finn,",Arnestad
1054,1195,1915,"Finn,",Arnestad
1055,1196,NaN,Gus,Arnheim
1056,1197,1901,Blaz,Arnic
1057,1198,NaN,Ralf,Arnie
1058,1199,1785,Bettine,Arnim
1059,1200,1921,Malcolm,Arnold
1060,1201,1740,Samuel,Arnold
1061,1202,1811,Youri,Arnold
1062,1203,1831,Gustav,Arnold
1063,1204,1963,David,Arnold
1064,1205,1890,Ernst,Arnold
1065,1206,NaN,Georg,Arnold
1066,1207,1781,György,Arnold
1067,1208,NaN,,Arnold
1068,1209,NaN,,Arnold
1069,1210,1794,Carl,Arnold
1070,1211,1853,Eduard,Schütt
1071,1212,1570,Guglielmo,Arnone
1072,1213,1877,Jésus,Ortega
1073,1214,1480,Pietro,Aaron
1074,1215,1817,Anton,Berlijn
1075,1216,1885,Colombino,Arona
1076,1217,1950,Klaus,Arp
1077,1218,1525,Giovanni,Arpa
1078,1219,1763,Joseph,Arquier
1079,1220,1758,Domingo,Arquimbau
1080,1221,1875,José,Arregui
1081,1222,1871,Vicente,Garay
1082,1223,1667,Floriano,Arresti
1083,1224,1625,Giulio,Arresti
1084,1225,1823,Pascual,Arrieta
1085,1226,1903,Claude,Arrieu
1086,1227,1930,Girolamo,Arrigo
1087,1228,NaN,Henricus,Arrigo
1088,1229,1975,John,Arrigo-Nelson
1089,1230,NaN,Giovanni,Arrigoni
1090,1231,1697,Carlo,Arrigoni
1091,1232,1978,Devin,Arrington
1092,1233,1949,Pelayo,Arrizabalaga
1093,1234,1978,Aitor,Arronte
1094,1235,1861,João,Arroyo
1095,1236,1818,José,Arroyo
1096,1237,1945,Raynald,Arseneault
1097,1238,NaN,,Arsenios
1098,1239,1944,Valery,Arsoumanov
1099,1240,1928,Ángel,Guía
1100,1241,1937,Eduard,Artemyev
1101,1242,1937,Eduard,Artemyev
1102,1243,1937,Eduard,Artemyev
1103,1244,NaN,Matthias,Arter
1104,1245,NaN,Balthasar,Arthopius
1105,1246,1844,Alfred,Arthur
1106,1247,NaN,Gerald,Arthur
1107,1248,1940,Viatcheslav,Artiomov
1108,1249,NaN,George,Artney
1109,1250,1552,Piotr,Artomius
1110,1251,NaN,Antonio,Artorio
1111,1252,1803,Jean,Artot
1112,1253,1815,Alexandre,Artot
1113,1254,1879,Adolphe,Niverd
1114,1255,1853,Nikolaï,Artsiboutchev
1115,1256,1590,,Artus-Aux-Cousteaux
1116,1257,1540,Giovanni,Artusi
1117,1258,1554,Antonio,Artusini
1118,1259,1898,Dennis,Arundell
1119,1260,1920,Alexander,Arutiunian
1120,1261,1920,Alexander,Arutiunian
1121,1262,1920,Alexander,Arutiunian
1122,1263,1920,Alexander,Arutiunian
1123,1264,1955,David,Arzouman
1124,1265,1789,Elena,Asachi
1125,1266,1884,Boris,Asafiev
1126,1267,1838,Michael,Asantchevski
1127,1268,1927,Walter,Aschaffenburg
1128,1269,1654,Christian,Aschenbrenner
1129,1270,1880,Leo,Ascher
1130,1271,1829,Joseph,Ascher
1131,1272,1953,Patrick,Ascione
1132,1273,1897,Vicente,Ascone
1133,1274,NaN,,Ascue
1134,1275,1960,Dirk,Ase
1135,1276,1908,Vicente,Asencio
1136,1277,1928,Jon,Asgeirsson
1137,1278,1960,Nils,Asheim
1138,1279,1478,Thomas,Ashwell
1139,1280,1911,Robert,Ashfield
1140,1281,1850,Emma,Ashford
1141,1282,1933,Alden,Ashforth
1142,1283,1772,John,Ashley
1143,1284,NaN,John,Ashley
1144,1285,1930,Robert,Ashley
1145,1286,1928,"Lawrence,",Ashmore
1146,1287,1912,Mukhtar,Ashrafi
1147,1288,1859,Algernon,Ashton
1148,1289,1478,Thomas,Ashwell
1149,1290,1906,"Georges,",Posford
1150,1291,1953,Daniel,Asia
1151,1292,1645,Francesco,Asioli
1152,1293,1769,Bonifazio,Asioli
1153,1294,NaN,R.,Askew
1154,1295,1897,Sergei,Aslamazyan
1155,1296,1912,Feike,Asma
1156,1297,NaN,Bernd,Asmus
1157,1298,1532,"Giammateo,",Asola
1158,1299,1797,Mario,Aspa
1159,1300,1807,"Ursula,",Asperi
1160,1301,1856,Sigwardt,Aspestrand
1161,1302,1728,Franz,Asplmayr
1162,1303,1807,"Ursula,",Asperi
1163,1304,1813,George,Aspull
1164,1305,1922,Andre,Asriel
1165,1306,1978,Clarice,Assad
1166,1307,1952,Sergio,Assad
1167,1308,1570,Caterina,Assandra
1168,1309,1921,Igor,Asseyev
1169,1310,1921,Igor,Asseyev
1170,1311,1921,Igor,Asseyev
1171,1312,1956,Gilson,Assis
1172,1313,1790,Ignaz,Assmayr
1173,1314,NaN,,Asso
1174,1315,1875,Max,Ast
1175,1316,1749,Gennaro,Astarita
1176,1317,NaN,,Astier
1177,1318,1485,Hugh,Aston
1178,1319,1938,Peter,Aston
1179,1320,1938,Peter,Astor
1180,1321,1958,Miguel,Astor
1181,1322,NaN,Oliver,Astorga
1182,1323,1937,Jan,Astriab
1183,1324,1921,Nicolas,Astrinidis
1184,1325,1933,José,Asuar
1185,1326,1886,Nicolaï,Atanassov
1186,1327,1882,Georgi,Atanassov
1187,1328,1933,Blas,Atehortua
1188,1329,NaN,Andreas,Ath
1189,1330,1834,Esmeralda,Athanasiu-Gardeev
1190,1331,1950,Pierre,Athane
1191,1332,1871,Percy,Atherton
1192,1333,1657,Francisco,Pineda
1193,1334,1869,Ivor,Atkins
1194,1335,NaN,John,Atkins
1195,1336,1915,Farid,Atrash
1196,1337,1837,Karl,Attenhofer
1197,1338,1887,Kurt,Atterberg
1198,1339,1740,Luffmann,Atterbury
1199,1340,NaN,John,Attey
1200,1369,1765,Thomas,Attwood
1201,1370,NaN,Jean,Aubain
1202,1371,NaN,Paul,Aube
1203,1372,1782,Daniel-François-Esprit,Auber
1204,1373,1877,Louis,Aubert
1205,1374,1763,Olivier,Aubert
1206,1375,1732,Jean,Aubert
1207,1376,1689,Jacques,Aubert
1208,1377,1720,Louis,Aubert
1209,1378,1970,Valéry,Aubertin
1210,1379,1796,Prudent,Boullet
1211,1380,1907,Tony,Aubin
1212,1381,1956,Carl,Aubut
1213,1382,1905,Pierre,Auclert
1214,1383,NaN,,Bastard
1215,1384,1680,Jean,Audiffren
1216,1385,1732,Nicolas,Audinot
1217,1386,1842,Edmond,Audran
1218,1387,NaN,Thierry,Aue
1219,1388,NaN,Marianna,Auenbrugger
1220,1389,NaN,Marianna,Auenheim
1221,1390,1845,Leopold,Auer
1222,1391,1973,Lera,Auerbach
1223,1392,1758,Josepha,Auernhammer
1224,1393,1888,May,Aufderheide
1225,1394,1720,Joseph,Auffmann
1226,1395,1665,Benedict,Aufschnaiter
1227,1396,1592,Paul,Auget
1228,1397,1013,"Hermannus,",Contractus
1229,1398,1726,Peter,August
1230,1399,1959,Vaclovas,Augustinas
1231,1400,NaN,Ignatius,Augustiner
1232,1401,1949,Carlos,Augusto
1233,1402,1945,Janice,Augustus
1234,1403,1951,Rafal,Augustyn
1235,1404,1956,Sam,Auinger
1236,1405,NaN,,Aulen
1237,1406,1723,Domenico,Auletta
1238,1407,1698,Pietro,Auletta
1239,1408,1796,Juan,Aulí
1240,1409,1860,Valborg,Aulin
1241,1410,1866,Tor,Aulin
1242,1411,1728,Franz,Aumann
1243,1412,1899,Georges,Auric
1244,1413,1710,Antonio,Aurisicchio
1245,1414,NaN,Abel,Auscher
1246,1415,NaN,François,Ausseuil
1247,1416,1912,Lydia,Auster
1248,1417,1938,Elizabeth,Austin
1249,1418,1872,Frederic,Austin
1250,1419,1930,Larry,Austin
1251,1420,1874,Ernest,Austin
1252,1421,1896,Helma,Autenrieth
1253,1422,NaN,Salvatore,Auteri-Manzocchi
1254,1423,1908,Claude,Autobusse
1255,1424,1974,Antti,Auvinen
1256,1425,NaN,Georges,Auvray
1257,1426,1590,Artus,Aux-Cousteaux
1258,1427,1928,Atiliano,Auza
1259,1428,NaN,,Auzende
1260,1429,NaN,,Avallone
1261,1430,1955,Robert,Avalon
1262,1431,1600,Girolamo,Avanzolini
1263,1432,NaN,Giovanni,Avella
1264,1433,1553,Philipp,Avenarius
1265,1434,NaN,Thomas,Avenarius
1266,1435,1948,William,Averitt
1267,1436,1861,Anton,Averkamp
1268,1437,1921,Richard,Averre
1269,1438,NaN,Johannes,Avianus
1270,1439,1908,"Menahem,",Avidom
1271,1440,1915,Jean,Avignon
1272,1441,NaN,Adolfo,Aviles
1273,1442,NaN,Manuel,Avilez
1274,1443,NaN,Eilon,Aviram
1275,1444,1709,Charles,Avison
1276,1445,NaN,Giuseppe,Avitrano
1277,1446,1927,"Tzvi,",Avni
1278,1447,1963,Boaz,Avni
1279,1448,NaN,,Avolio
1280,1449,1714,Pedro,Avondano
1281,1450,NaN,Pietro,Avondano
1282,1451,1715,Girolamo,Abos
1283,1452,NaN,Orfeo,Avosani
1284,1453,1708,Giuseppe,Avossa
1285,1454,1715,Girolamo,Abos
1286,1455,1961,Ana,Avram
1287,1456,NaN,Arian,Avrazi
1288,1457,1894,Aaron,Avshalomov
1289,1458,1919,Jacob,Avshalomov
1290,1459,1946,David,Avshalomov
1291,1460,1960,Lawrence,Axelrod
1292,1461,1887,Emil,Axman
1293,1462,NaN,,Axmann
1294,1463,1974,"Penelope,",Axtens
1295,1464,NaN,Florence,Axtens
1296,1465,1914,Hector,Ayala
1297,1466,1906,Daniel,Ayala-Pérez
1298,1467,1626,Richard,Ayleward
1299,1468,1862,Florence,Aylward
1300,1469,1730,Theodore,Aylward
1301,1470,1910,Dandar,Ayoucheiev
1302,1471,NaN,Mark,Ayres
1303,1472,1876,Frédéric,Ayres
1304,1473,1965,Richard,Ayres
1305,1474,1989,Edward,d’Abreu
1306,1475,1777,William,Ayrton
1307,1476,1734,Edmund,Ayrton
1308,1477,1948,Willy,Ayton
1309,1478,1902,Artemi,Ayvazian
1310,1479,1741,Hyacinthe,Azaïs
1311,1480,NaN,,Porcairagues
1312,1481,1839,Mikhail,Azanchevski
1313,1482,1936,Vaza,Azarachvili
1314,1483,1976,Svitlana,Azarova
1315,1484,NaN,Waldir,Azevedo
1316,1485,1968,Sérgio,Azevedo
1317,1486,1964,Carlos,Azevedo
1318,1487,NaN,Fernando,Silva
1319,1488,1960,Miguel,Azguime
1320,1489,1960,Paula,Azguime
1321,1490,1864,Ressureccion,Azkue
1322,1491,1903,Chalva,Azmaiparachvili
1323,1492,1748,Francesco,Azopardi
1324,1493,1530,Filippo,Azzaiolo
1325,1494,NaN,Augusto,Azzali
1326,1495,NaN,Italo,Azzoni
1327,1524,1940,Heidi,Nobs
1328,1525,1657,"Johann,",Baal
1329,1526,NaN,Danielle,Baas
1330,1527,1921,Arno,Babajanian
1331,1528,1948,Vahram,Babayan
1332,1529,1921,Arno,Babajanian
1333,1530,1620,Gracian,Baban
1334,1531,NaN,,Babarikine
1335,1532,1948,Vahram,Babayan
1336,1533,1923,Andrei,Babayev
1337,1534,1745,Cristoforo,Babbi
1338,1535,1770,Gregorio,Babbi
1339,1536,1916,Milton,Babbitt
1340,1537,1690,William,Babell
1341,1538,1908,Victor,Babin
1342,1539,1656,Thomas,Babou
1343,1540,1975,Arbi,Baboumian
1344,1541,1977,Daniel,Baca
1345,1542,NaN,,Bacak
1346,1543,1933,Luis,Bacalov
1347,1544,1898,Salvador,Chinoria
1348,1545,NaN,Domenico,Baccelli
1349,1546,1690,Matteo,Baccelli
1350,1547,NaN,Girolamo,Bacchini
1351,1548,NaN,Romolo,Bacchini
1352,1549,1846,Cesare,Bacchini
1353,1550,NaN,Johannes,Bacchius
1354,1551,NaN,Adolfo,Bacci
1355,1552,NaN,,Bacci
1356,1553,1550,Ippolito,Baccusi
1357,1554,1905,Vytautas,Bacevicius
1358,1555,1909,Grazyna,Bacewicz
1359,1556,1695,Johann,Bach
1360,1557,1615,Heinrich,Bach
1361,1558,1700,Johann,Bach
1362,1559,1745,Johann,Bach
1363,1560,NaN,Emile,Bach
1364,1561,1937,Jan,Bach
1365,1562,1881,Fritz,Bach
1366,1563,1682,Johann,Bach
1367,1564,1796,August,Bach
1368,1565,1642,Georg,Bach
1369,1566,1714,Carl,Bach
1370,1567,1604,Johannes,Bach
1371,1568,1676,Johann,Bach
1372,1569,1642,Johann,Bach
1373,1570,1735,Johann,Bach
1374,1571,1732,Johann,Bach
1375,1572,1722,Johann,Bach
1376,1573,1677,Johann,Bach
1377,1574,1648,Johann,Bach
1378,1575,1669,Johann,Bach
1379,1576,1685,Johann,Bach
1380,1577,1710,Wilhelm,Bach
1381,1578,1759,Wilhelm,Bach
1382,1579,1807,P.D.Q.,Bach
1383,1580,1896,Maria,Bach
1384,1581,1849,Leonhard,Bach
1385,1582,1833,Otto,Bach
1386,1583,1929,Burt,Bacharach
1387,1584,1833,Francis,Bache
1388,1585,NaN,J.,Bache
1389,1586,1574,Daniel,Bacheler
1390,1587,1864,Alfred,Bachelet
1391,1588,1507,Bálint,Bakfark
1392,1589,NaN,Francisco,Bachixa
1393,1590,1944,Robert,Bachmann
1394,1591,1754,Sixt,Bachmann
1395,1592,1875,Alberto,Bachmann
1396,1593,1763,Gottlob,Bachmann
1397,1594,1807,Nicolas,Bachmetev
1398,1595,1695,Johann,Bachofen
1399,1596,1841,Siegmund,Bachrich
1400,1597,1728,Anton,Bachschmidt
1401,1598,NaN,Adolfo,Baci
1402,1599,NaN,Giovanni,Bacilieri
1403,1600,1625,Benigne,Bacilly
1404,1601,1919,Sven-Erik,Back
1405,1602,1749,Konrad,Back
1406,1603,1768,Johann,Back(h)ofen
1407,1604,1847,Agathe,Grøndahl
1408,1605,1874,Johann,Lunde
1409,1606,1874,Johann,Backer-Lunde
1410,1607,NaN,Catharina,Backman
1411,1608,1507,Bálint,Bakfark
1412,1609,1898,Ernst,Bacon
1413,1610,1961,Nicolas,Bacri
1414,1611,1950,Krzystof,Baculewski
1415,1612,1460,Joao,Badajoz
1416,1613,1937,Angelo,Badalamenti
1417,1614,1947,Farhad,Badalbeyli
1418,1615,1660,Rosa,Badalla
1419,1616,1834,Tekla,Badarcewska-Baranowska
1420,1617,NaN,,Baddeley
1421,1618,NaN,Theodor,Bade
1422,1619,NaN,Klaus,Badelt
1423,1620,1908,Conrad,Baden
1424,1621,NaN,R.,Baden-Powell
1425,1622,1671,Carlo,Badia
1426,1623,NaN,Luigi,Badia
1427,1624,1800,Cesare,Badiali
1428,1625,NaN,,Badiali
1429,1626,1945,Maya,Badian
1430,1627,1916,Charles,Badin
1431,1628,1907,Henk,Badings
1432,1629,1937,Nikolaï,Badinski
1433,1630,1866,Ernst,Baeker
1434,1631,NaN,John,Baelz
1435,1632,1928,Walter,Baer
1436,1633,1868,Morris,Baer
1437,1634,1784,Heinrich,Baermann
1438,1635,1810,Carl,Baermann
1439,1636,1930,Raymond,Baervoets
1440,1637,1930,"Vera,",Baeva
1441,1638,1895,August,Baeyens
1442,1639,NaN,Garcia,Baeza
1443,1640,1658,Francesco,Bagatti
1444,1641,1919,Rostom,Bagdassarian
1445,1642,1952,Mauro,Bagella
1446,1643,1722,Charles,Bagge
1447,1644,1823,Selmar,Bagge
1448,1645,1947,Ruth,Bagge
1449,1646,NaN,,Baggers
1450,1647,1932,Guido,Baggiani
1451,1648,1949,Zbigniew,Baginski
1452,1649,1857,Edwin,Bagley
1453,1650,1575,Girolamo,Baglioni
1454,1651,NaN,Antonio,Baglioni
1455,1652,NaN,Benedetto,Bagni
1456,1653,1896,"Maurice-Louis-Joseph,",Bagot
1457,1654,1768,Carlos,Baguer
1458,1655,1913,Anatol,Bogateriev
1459,1656,NaN,Jozef,Bahnert
1460,1657,1610,Johann,Bahr
1461,1658,NaN,F.,Baier
1462,1659,1727,Joseph,Baildon
1463,1660,1941,Judith,Bailey
1464,1661,1910,William,Bailey
1465,1662,1973,Joanna,Bailie
1466,1663,NaN,Gabriel,Baille
1467,1664,NaN,Casimir,Baille
1468,1665,1720,Antoine,Bailleux
1469,1666,1771,Pierre,Baillot
1470,1667,1813,René,Baillot
1471,1668,1735,Luigi,Baillou
1472,1669,NaN,Henri,Bailly
1473,1670,1925,Jean,Bailly
1474,1671,NaN,Leith,Bain
1475,1672,NaN,James,Bain
1476,1673,1952,Simon,Bainbridge
1477,1674,1899,William,Baines
1478,1675,1775,Giuseppe,Baini
1479,1676,1880,Edgar,Bainton
1480,1677,1725,François,Bainville
1481,1678,1928,Tadeusz,Baird
1482,1679,1874,Edward,Bairstow
1483,1680,NaN,James,Baiye
1484,1681,1650,Tommaso,Baj
1485,1682,1744,Julije,Bajamonti
1486,1683,1721,Paulinus,Bajan
1487,1684,NaN,Giovanni,Bajetti
1488,1685,1878,Isidor,Bajic
1489,1686,NaN,G.,Bajola
1490,1687,1934,Feliksas,Bajoras
1491,1688,NaN,Vladimir,Bakaleinikoff
1492,1689,1961,Craig,Bakalian
1493,1690,1937,Michael,Baker
1494,1691,1949,Michael,Baker
1495,1692,NaN,Philip,Baker
1496,1693,NaN,Stephen,Baker
1497,1694,1962,Amanda,Baker
1498,1695,NaN,Kenny,Baker
1499,1696,1931,David,Baker
1500,1697,1972,Richard,Baker
1501,1698,NaN,Valentin,Bakfark
1502,1699,1507,Bálint,Bakfark
1503,1700,1947,Ruth,Bakke
1504,1701,1945,Hans,Bakker
1505,1702,1950,Andreas,Baksa
1506,1703,1938,Robert,Baksa
1507,1704,1952,Alexander,Bakshi
1508,1705,1905,Jesús,Gay
1509,1706,1933,Leonardo,Balada
1510,1707,1937,Osvaldas,Balakauskas
1511,1708,1837,Milii,Balakirev
1512,1709,1954,David,Balakrishnan
1513,1710,1904,George,Balanchine
1514,1711,1906,"Andria,",Balanchivadze
1515,1712,1954,Alexander,Balanescu
1516,1713,1862,Meliton,Balantchivadze
1517,1714,1906,"Andria,",Balanchivadze
1518,1715,1824,Gabriel,Crehuet
1519,1716,1902,Sergueï,Balasanian
1520,1717,1935,Sandor,Balassa
1521,1718,1826,Hans,Balatka
1522,1719,1873,Guillaume,Balay
1523,1720,1937,Árpád,Balázs
1524,1721,1958,Manuel,Balbao
1525,1722,1727,Claude-Benigne,Balbastre
1526,1723,1796,Melchiorre,Balbi
1527,1752,1545,Lodovico,Balbi
1528,1753,1585,Luigi,Balbi
1529,1754,1696,Ignazio,Balbi
1530,1755,NaN,Lorenzo,Balbi
1531,1756,0840,Notker,Balbulus
1532,1757,1480,"Noel,",Bauldeweyn
1533,1758,1951,Stuart,Balcomb
1534,1759,1955,Richard,Balcombe
1535,1760,1886,Giovanna,Baldacci
1536,1761,1753,Angelo,Baldan
1537,1762,1690,Pietro,Baldassare
1538,1763,1770,João,Baldi
1539,1764,1969,Marino,Baldissera
1540,1765,1947,Livio,Baldissera
1541,1766,1869,José,Baldomir
1542,1767,1643,Bartolomeo,Baldrati
1543,1768,1643,Bartolomeo,Baldrati
1544,1769,NaN,M.,Balducci
1545,1770,1796,Giuseppe,Balducci
1546,1771,1480,"Noel,",Bauldeweyn
1547,1772,1965,Tryggvi,Baldvinsson
1548,1773,1560,John,Baldwin
1549,1774,1938,"Virko,",Baley
